word,pos,inverted_frequency_score
naturalists,NOUN,0.483
derelict,ADJ,0.483
preprocessing,VERB,0.483
particulates,NOUN,0.483
gle,VERB,0.483
skylark,NOUN,0.483
shrouded,VERB,0.483
squirrelmail,NOUN,0.483
brazen,ADJ,0.483
inundated,VERB,0.483
brahma,NOUN,0.483
prion,NOUN,0.483
simfree,VERB,0.483
diphosphate,NOUN,0.483
veracity,NOUN,0.483
pipers,NOUN,0.483
surfside,NOUN,0.483
dordogne,NOUN,0.483
hotlinks,NOUN,0.483
proteasome,VERB,0.483
transl,VERB,0.483
vtkusers,NOUN,0.483
energizing,VERB,0.483
butane,NOUN,0.483
stf,NOUN,0.483
angers,VERB,0.483
bluebonnet,NOUN,0.483
stmt,VERB,0.483
inked,VERB,0.483
raps,VERB,0.483
unwittingly,ADV,0.483
maturities,NOUN,0.483
jigsaws,NOUN,0.483
distorting,VERB,0.483
counsels,VERB,0.483
battlefields,NOUN,0.483
juggernaut,NOUN,0.483
gordonii,VERB,0.483
antecedent,NOUN,0.483
bboard,NOUN,0.483
consultancies,NOUN,0.483
gramercy,NOUN,0.483
bioavailability,NOUN,0.483
nochex,NOUN,0.483
licht,NOUN,0.483
foreplay,NOUN,0.483
waas,VERB,0.483
privatized,VERB,0.483
uncovers,VERB,0.483
gargoyle,NOUN,0.483
stockists,NOUN,0.483
ostream,NOUN,0.484
legislate,VERB,0.484
lenmar,NOUN,0.484
voluptuous,ADJ,0.484
complacent,ADJ,0.484
insn,NOUN,0.484
bodega,NOUN,0.484
hardworking,ADJ,0.484
dockets,NOUN,0.484
ered,VERB,0.484
stomping,VERB,0.484
grandmothers,NOUN,0.484
eest,NOUN,0.484
mpr,NOUN,0.484
fiddling,VERB,0.484
panamanian,ADJ,0.484
buyitnow,VERB,0.484
objet,NOUN,0.484
unaccompanied,VERB,0.484
superclass,VERB,0.484
buyback,VERB,0.484
schooled,VERB,0.484
uhh,INTJ,0.484
gigolo,NOUN,0.484
maximization,NOUN,0.484
picts,NOUN,0.484
wls,NOUN,0.484
foresters,NOUN,0.484
absenteeism,NOUN,0.484
hag,NOUN,0.484
quantifiable,ADJ,0.484
pion,NOUN,0.484
sliver,NOUN,0.484
bummer,NOUN,0.484
isometric,ADJ,0.484
retraction,NOUN,0.484
dunning,VERB,0.484
loveless,ADJ,0.484
sharpened,VERB,0.484
teeniefiles,NOUN,0.484
nostrils,NOUN,0.484
sws,VERB,0.484
hydrocortisone,NOUN,0.484
cerebrospinal,NOUN,0.484
impure,ADJ,0.484
gridiron,NOUN,0.484
innermost,ADJ,0.484
rumba,NOUN,0.484
yesteryear,NOUN,0.484
orthotics,NOUN,0.484
wry,ADJ,0.484
spunk,NOUN,0.484
pinning,VERB,0.484
superdrive,VERB,0.484
jalapeno,NOUN,0.484
propellant,NOUN,0.484
touchpad,NOUN,0.484
raisers,NOUN,0.484
mdma,NOUN,0.484
confocal,ADJ,0.484
dcl,NOUN,0.484
expatica,VERB,0.484
alms,NOUN,0.484
stung,VERB,0.484
phantoms,NOUN,0.485
bitstream,VERB,0.485
retort,NOUN,0.485
bartenders,NOUN,0.485
congregate,VERB,0.485
meditative,ADJ,0.485
refilling,VERB,0.485
keighley,NOUN,0.485
rangefinder,NOUN,0.485
nostdinc,NOUN,0.485
smirking,VERB,0.485
chestnuts,NOUN,0.485
sportfishing,NOUN,0.485
exacerbate,VERB,0.485
expositions,NOUN,0.485
begotten,VERB,0.485
anemone,NOUN,0.485
equivalently,ADV,0.485
ninjas,VERB,0.485
incase,VERB,0.485
mva,NOUN,0.485
sparkles,VERB,0.485
comercial,ADJ,0.485
collared,VERB,0.485
segfault,VERB,0.485
wisden,VERB,0.485
stringed,ADJ,0.485
gsfc,VERB,0.485
lycoming,NOUN,0.485
weeding,VERB,0.485
regula,VERB,0.485
lastminute,NOUN,0.485
evasive,ADJ,0.485
syrups,NOUN,0.485
smirk,VERB,0.485
chiles,NOUN,0.485
estimations,NOUN,0.485
pausing,VERB,0.485
cercla,NOUN,0.485
absolutly,ADV,0.485
guesswork,NOUN,0.485
grands,NOUN,0.485
tradeshows,NOUN,0.485
javascripts,NOUN,0.485
replete,ADJ,0.485
irritant,NOUN,0.485
warcry,NOUN,0.485
inconceivable,ADJ,0.485
combinatorics,NOUN,0.485
disconnects,VERB,0.485
geos,NOUN,0.485
crutches,NOUN,0.485
intrusions,NOUN,0.485
glories,NOUN,0.485
apportioned,VERB,0.485
prelims,NOUN,0.485
pawnee,NOUN,0.485
yglesias,NOUN,0.485
accumulates,VERB,0.485
failings,NOUN,0.485
memset,NOUN,0.485
mandala,NOUN,0.485
bristle,VERB,0.485
terrors,NOUN,0.486
homecare,VERB,0.486
oblige,VERB,0.486
calmodulin,VERB,0.486
timepieces,NOUN,0.486
nonfarm,NOUN,0.486
anklet,NOUN,0.486
wsp,NOUN,0.486
visite,VERB,0.486
determinism,NOUN,0.486
panacea,NOUN,0.486
vibrate,VERB,0.486
penetrates,VERB,0.486
normality,NOUN,0.486
cathedrals,NOUN,0.486
toads,NOUN,0.486
deflect,VERB,0.486
perceives,VERB,0.486
chakras,NOUN,0.486
unsung,ADJ,0.486
gargoyles,NOUN,0.486
massaging,VERB,0.486
lossy,ADJ,0.486
mitogen,NOUN,0.486
nubian,ADJ,0.486
aerodrome,NOUN,0.486
darkside,NOUN,0.486
intensification,NOUN,0.486
stumped,ADJ,0.486
rba,NOUN,0.486
gennaio,NOUN,0.486
cramp,VERB,0.486
imitations,NOUN,0.486
mistletoe,NOUN,0.486
riddim,NOUN,0.486
perforation,NOUN,0.486
uart,VERB,0.486
hallowed,ADJ,0.486
parameterized,VERB,0.486
assfucking,VERB,0.486
manageability,NOUN,0.486
crystalspace,NOUN,0.486
pandas,NOUN,0.486
choiceshirts,NOUN,0.486
servertime,NOUN,0.486
fmii,NOUN,0.486
appease,VERB,0.486
furlong,NOUN,0.486
homogenous,ADJ,0.486
policyholder,NOUN,0.486
distributional,ADJ,0.486
tidewater,NOUN,0.486
follicular,ADJ,0.486
oq,VERB,0.486
gonorrhea,NOUN,0.486
listeria,NOUN,0.486
lawmaker,NOUN,0.486
datatypes,NOUN,0.486
heralded,VERB,0.486
flavorful,ADJ,0.486
linde,VERB,0.486
clearest,ADJ,0.486
supersede,VERB,0.486
shovels,NOUN,0.486
refunding,VERB,0.487
subcontracts,NOUN,0.487
moissanite,NOUN,0.487
finchley,NOUN,0.487
mediates,VERB,0.487
phrasing,NOUN,0.487
polyacrylamide,VERB,0.487
bizzare,ADJ,0.487
competences,NOUN,0.487
quarries,NOUN,0.487
sensibly,ADV,0.487
jtag,NOUN,0.487
compatability,NOUN,0.487
coches,NOUN,0.487
biathlon,NOUN,0.487
mouthed,ADJ,0.487
biff,NOUN,0.487
gills,NOUN,0.487
backspace,VERB,0.487
braids,NOUN,0.487
aways,NOUN,0.487
fugue,NOUN,0.487
dissonance,NOUN,0.487
milder,VERB,0.487
medicated,VERB,0.487
inexplicable,ADJ,0.487
initio,NOUN,0.487
counterfeiting,VERB,0.487
bestality,NOUN,0.487
hypothermia,VERB,0.487
expeditious,ADJ,0.487
timberline,NOUN,0.487
defenselink,VERB,0.487
intently,ADV,0.487
rebooting,VERB,0.487
storytellers,NOUN,0.487
lamisil,NOUN,0.487
morphing,VERB,0.487
haplotypes,NOUN,0.487
fiskars,NOUN,0.487
lathes,NOUN,0.487
refillable,VERB,0.487
yearbooks,NOUN,0.487
rechercher,NOUN,0.487
hoary,ADJ,0.487
tricycle,NOUN,0.487
penne,NOUN,0.487
amphetamines,NOUN,0.487
systemworks,NOUN,0.487
trillium,NOUN,0.487
bulfinch,NOUN,0.487
transients,NOUN,0.487
concedes,VERB,0.487
farmingdale,NOUN,0.487
crocodiles,NOUN,0.487
bitching,VERB,0.487
overtly,ADV,0.487
eze,NOUN,0.487
rateitall,NOUN,0.487
deceiving,VERB,0.487
tubulin,NOUN,0.487
beamed,VERB,0.487
humanoid,ADJ,0.487
scraped,VERB,0.488
chagrin,NOUN,0.488
infringements,NOUN,0.488
stylebox,NOUN,0.488
tiredness,NOUN,0.488
branden,VERB,0.488
panning,VERB,0.488
wasabi,NOUN,0.488
cocksucker,NOUN,0.488
vill,VERB,0.488
sak,NOUN,0.488
kilobytes,NOUN,0.488
breather,VERB,0.488
adjudicated,VERB,0.488
wholeness,NOUN,0.488
gnue,NOUN,0.488
tickled,VERB,0.488
hindrance,NOUN,0.488
discreetly,ADV,0.488
hummingbirds,NOUN,0.488
kath,ADV,0.488
cppflags,NOUN,0.488
educause,NOUN,0.488
sparing,VERB,0.488
heifers,NOUN,0.488
emeralds,NOUN,0.488
tremblay,NOUN,0.488
wanders,VERB,0.488
disillusioned,ADJ,0.488
preoccupation,NOUN,0.488
gynaecology,NOUN,0.488
ottomans,NOUN,0.488
ecac,VERB,0.488
nde,VERB,0.488
lockable,ADJ,0.488
stato,NOUN,0.488
evaporator,NOUN,0.488
antihistamines,NOUN,0.488
uninstaller,ADJ,0.488
airliner,NOUN,0.488
bibdate,VERB,0.488
unwrapped,VERB,0.488
dumbass,NOUN,0.488
sateen,NOUN,0.488
rtos,NOUN,0.488
fotopage,NOUN,0.488
uhm,NOUN,0.488
autosomal,ADJ,0.488
restful,ADJ,0.488
protec,VERB,0.488
rhododendron,NOUN,0.488
canadienne,VERB,0.488
aristocratic,ADJ,0.488
scouring,VERB,0.488
profitably,ADV,0.488
profes,NOUN,0.488
ddl,NOUN,0.488
pinched,VERB,0.488
underlay,NOUN,0.488
granule,NOUN,0.488
purport,VERB,0.488
setfont,NOUN,0.488
plunging,VERB,0.488
cookin,NOUN,0.488
shambles,NOUN,0.489
gillett,ADJ,0.489
marten,VERB,0.489
admittance,NOUN,0.489
ageless,ADJ,0.489
bleep,NOUN,0.489
emedia,NOUN,0.489
xfree,NOUN,0.489
sills,NOUN,0.489
stinking,VERB,0.489
howler,NOUN,0.489
hardtop,NOUN,0.489
carded,VERB,0.489
lipo,NOUN,0.489
reformatted,VERB,0.489
porridge,NOUN,0.489
symbolize,VERB,0.489
standstill,NOUN,0.489
swaying,VERB,0.489
voyeurism,NOUN,0.489
unattractive,ADJ,0.489
referential,ADJ,0.489
hydrating,VERB,0.489
adaware,NOUN,0.489
dewpt,NOUN,0.489
repressor,NOUN,0.489
diffused,VERB,0.489
neilson,ADJ,0.489
scorecards,NOUN,0.489
firmer,ADJ,0.489
newlines,NOUN,0.489
reproduces,VERB,0.489
transworld,NOUN,0.489
nmc,NOUN,0.489
discoideum,NOUN,0.489
wairarapa,VERB,0.489
backhoe,NOUN,0.489
leftists,NOUN,0.489
promulgation,NOUN,0.489
mannequin,NOUN,0.489
enviroment,NOUN,0.489
unshaven,ADJ,0.489
rakes,VERB,0.489
trashed,VERB,0.489
lobbies,VERB,0.489
silvertone,NOUN,0.489
cupcakes,NOUN,0.489
silliness,NOUN,0.489
giggling,VERB,0.489
netfilter,NOUN,0.489
coldest,ADJ,0.489
proviso,NOUN,0.489
bazooka,NOUN,0.489
gerbera,NOUN,0.489
cient,VERB,0.489
barnyard,NOUN,0.489
dikes,NOUN,0.489
camellia,NOUN,0.489
pronouncements,NOUN,0.489
fonseca,VERB,0.489
rescind,VERB,0.489
artifice,NOUN,0.489
asheron,VERB,0.489
mance,NOUN,0.49
hepatocellular,ADJ,0.49
malfunctions,NOUN,0.49
glides,VERB,0.49
dunwoody,NOUN,0.49
dioxins,NOUN,0.49
epmi,NOUN,0.49
excavator,NOUN,0.49
allot,VERB,0.49
progenitor,NOUN,0.49
abomination,NOUN,0.49
oncolink,NOUN,0.49
cartoonstock,NOUN,0.49
erste,VERB,0.49
gymnast,NOUN,0.49
inexpensively,ADV,0.49
evol,NOUN,0.49
nmda,ADJ,0.49
davide,VERB,0.49
forceps,NOUN,0.49
motherfucker,NOUN,0.49
ccw,NOUN,0.49
argumentation,NOUN,0.49
passively,ADV,0.49
mainframes,NOUN,0.49
hurled,VERB,0.49
monocytes,NOUN,0.49
requestor,VERB,0.49
habe,VERB,0.49
splint,VERB,0.49
straightened,VERB,0.49
digitech,NOUN,0.49
mrnas,NOUN,0.49
llamas,NOUN,0.49
multifaceted,ADJ,0.49
deranged,ADJ,0.49
contesting,VERB,0.49
boas,NOUN,0.49
darwinian,ADJ,0.49
touchy,ADJ,0.49
rafters,NOUN,0.49
rebooted,VERB,0.49
unintelligible,ADJ,0.49
toskana,NOUN,0.49
unidiff,NOUN,0.49
whitworth,NOUN,0.49
radionuclides,NOUN,0.49
decoys,NOUN,0.49
pariah,NOUN,0.49
offerors,NOUN,0.49
hinten,VERB,0.49
meaty,ADJ,0.49
gages,NOUN,0.49
supt,NOUN,0.49
infantile,ADJ,0.49
bartleby,VERB,0.49
pinstripe,NOUN,0.49
unspeakable,ADJ,0.49
hemodialysis,NOUN,0.49
tov,NOUN,0.49
egret,NOUN,0.49
cornhuskers,NOUN,0.49
demolish,VERB,0.49
unbundled,VERB,0.49
functioned,VERB,0.491
comforted,VERB,0.491
disgraceful,ADJ,0.491
worshippers,NOUN,0.491
ysgol,NOUN,0.491
tacacs,NOUN,0.491
abundances,NOUN,0.491
servitude,VERB,0.491
fractionation,NOUN,0.491
aqueduct,NOUN,0.491
cdb,NOUN,0.491
framers,NOUN,0.491
cashflow,NOUN,0.491
retouching,VERB,0.491
streamers,NOUN,0.491
eprops,NOUN,0.491
cya,NOUN,0.491
humbled,VERB,0.491
fmri,NOUN,0.491
displacements,NOUN,0.491
radiate,VERB,0.491
ielts,NOUN,0.491
fellas,NOUN,0.491
mno,NOUN,0.491
picturemate,ADJ,0.491
unicorns,NOUN,0.491
playroom,NOUN,0.491
dandruff,VERB,0.491
stipulate,VERB,0.491
discworld,NOUN,0.491
leaved,ADJ,0.491
existance,NOUN,0.491
proximate,NOUN,0.491
unionists,NOUN,0.491
bloodlines,NOUN,0.491
secretions,NOUN,0.491
attains,VERB,0.491
gallus,NOUN,0.491
idem,VERB,0.491
ramsar,VERB,0.491
oocytes,NOUN,0.491
armadillo,NOUN,0.491
hark,VERB,0.491
brom,NOUN,0.491
tlp,NOUN,0.491
filers,NOUN,0.491
perturbed,VERB,0.491
retrievers,NOUN,0.491
pacifier,NOUN,0.491
cemented,VERB,0.491
dissolves,VERB,0.491
crowning,VERB,0.491
nla,NOUN,0.491
unprofessional,ADJ,0.491
hydrographic,ADJ,0.491
smuggled,VERB,0.491
wailea,NOUN,0.491
nforce,NOUN,0.491
scones,NOUN,0.491
punctuated,VERB,0.491
paediatrics,NOUN,0.491
blunder,VERB,0.491
candylist,NOUN,0.491
vakantie,NOUN,0.492
yushchenko,ADJ,0.492
relativism,NOUN,0.492
belted,VERB,0.492
keds,NOUN,0.492
tripwire,NOUN,0.492
aves,NOUN,0.492
rediscovered,VERB,0.492
headstone,NOUN,0.492
depleting,VERB,0.492
junkyard,NOUN,0.492
perma,VERB,0.492
multitasking,VERB,0.492
felon,NOUN,0.492
distrib,NOUN,0.492
spearheaded,VERB,0.492
nacho,NOUN,0.492
thud,NOUN,0.492
underlining,VERB,0.492
heshe,NOUN,0.492
catalogued,VERB,0.492
antlers,NOUN,0.492
rawlins,NOUN,0.492
doubting,VERB,0.492
differentially,ADV,0.492
powwows,NOUN,0.492
inductor,NOUN,0.492
encephalopathy,NOUN,0.492
grote,VERB,0.492
custodians,NOUN,0.492
overstated,VERB,0.492
insulators,NOUN,0.492
libretto,NOUN,0.492
weds,NOUN,0.492
debatable,ADJ,0.492
reaping,VERB,0.492
aborigines,NOUN,0.492
quicklink,NOUN,0.492
dumbest,ADJ,0.492
loadings,NOUN,0.492
sizzle,VERB,0.492
desalination,NOUN,0.492
copolymer,NOUN,0.492
lawnmower,NOUN,0.492
nontraditional,ADJ,0.492
estranged,ADJ,0.492
dredged,VERB,0.492
scoliosis,NOUN,0.492
ihn,VERB,0.492
decisively,ADV,0.492
fifths,NOUN,0.492
carport,NOUN,0.492
dubbing,VERB,0.492
weblist,NOUN,0.492
searls,NOUN,0.492
scuk,NOUN,0.492
crustaceans,NOUN,0.492
gcg,NOUN,0.492
ural,ADJ,0.492
swims,VERB,0.492
undeniably,ADV,0.492
spasm,NOUN,0.492
freee,NOUN,0.492
notables,NOUN,0.492
eminently,ADV,0.493
snorting,VERB,0.493
developement,NOUN,0.493
pptp,VERB,0.493
beac,NOUN,0.493
mercilessly,ADV,0.493
urbanized,ADJ,0.493
trentino,NOUN,0.493
affymetrix,VERB,0.493
ichiro,VERB,0.493
dtt,NOUN,0.493
loyalist,NOUN,0.493
daybed,NOUN,0.493
thomasnet,NOUN,0.493
endocrinol,NOUN,0.493
evaporative,ADJ,0.493
preshrunk,ADJ,0.493
finalizing,VERB,0.493
cobbler,NOUN,0.493
printhead,VERB,0.493
invigorating,VERB,0.493
heinous,ADJ,0.493
dusky,ADJ,0.493
manhole,NOUN,0.493
linnaeus,NOUN,0.493
eroding,VERB,0.493
emap,NOUN,0.493
searchgals,NOUN,0.493
typewriters,NOUN,0.493
cpb,NOUN,0.493
purebred,ADJ,0.493
masochism,NOUN,0.493
bergamot,NOUN,0.493
infallible,ADJ,0.493
shutout,VERB,0.493
loaves,NOUN,0.493
chown,VERB,0.493
prosthetics,NOUN,0.493
proms,NOUN,0.493
dieu,NOUN,0.493
underlines,VERB,0.493
heeled,ADJ,0.493
quibble,VERB,0.493
meandering,VERB,0.493
bakelite,ADJ,0.493
incessant,ADJ,0.493
klondike,NOUN,0.493
neoplastic,ADJ,0.493
applesauce,NOUN,0.493
fibreglass,NOUN,0.493
cheery,ADJ,0.493
gluon,NOUN,0.493
curbing,VERB,0.493
harshly,ADV,0.493
betterment,NOUN,0.493
feisty,ADJ,0.493
rump,NOUN,0.493
clogging,VERB,0.493
sweethearts,NOUN,0.493
nonverbal,ADJ,0.493
etoile,NOUN,0.493
ladybird,NOUN,0.493
concat,NOUN,0.493
slush,NOUN,0.494
byproduct,NOUN,0.494
specializations,NOUN,0.494
chaintech,VERB,0.494
mutton,NOUN,0.494
swa,VERB,0.494
kbyte,VERB,0.494
bizwiz,NOUN,0.494
coi,NOUN,0.494
congruent,ADJ,0.494
blinked,VERB,0.494
tarantula,NOUN,0.494
egovernment,NOUN,0.494
udf,NOUN,0.494
snuggle,VERB,0.494
batten,NOUN,0.494
inop,ADV,0.494
lesen,VERB,0.494
vigrx,NOUN,0.494
trios,NOUN,0.494
unallocated,ADJ,0.494
condiciones,NOUN,0.494
wss,VERB,0.494
sympathies,NOUN,0.494
leggings,NOUN,0.494
benefactor,NOUN,0.494
componentartscstamp,NOUN,0.494
merrily,ADV,0.494
dlg,NOUN,0.494
vouch,VERB,0.494
edx,VERB,0.494
blackness,NOUN,0.494
softgels,NOUN,0.494
engravers,NOUN,0.494
transitory,ADJ,0.494
hangin,NOUN,0.494
handicaps,NOUN,0.494
gales,NOUN,0.494
hypocrites,NOUN,0.494
khu,NOUN,0.494
larynx,VERB,0.494
clu,NOUN,0.494
biologics,NOUN,0.494
bluescript,VERB,0.494
instantiate,VERB,0.494
paperweight,NOUN,0.494
dilation,NOUN,0.494
droughts,NOUN,0.494
bedspread,NOUN,0.494
overtones,NOUN,0.494
faithfull,ADJ,0.494
pragmatism,NOUN,0.494
usi,VERB,0.494
springing,VERB,0.494
wiretapping,VERB,0.494
fabricate,VERB,0.494
exabyte,VERB,0.494
altruism,NOUN,0.494
opment,NOUN,0.494
kva,VERB,0.494
ceasing,VERB,0.494
meeker,ADJ,0.494
bootlegs,NOUN,0.494
capricious,ADJ,0.494
gridsphere,VERB,0.495
macwarehouse,NOUN,0.495
harmonize,VERB,0.495
wikiusername,NOUN,0.495
eyelash,NOUN,0.495
gob,NOUN,0.495
beamer,NOUN,0.495
feedblitz,NOUN,0.495
clicker,VERB,0.495
immobilized,VERB,0.495
hemodynamic,ADJ,0.495
reshaping,VERB,0.495
elc,NOUN,0.495
stagecoach,NOUN,0.495
googling,VERB,0.495
maxpreps,NOUN,0.495
ruddy,ADJ,0.495
jippii,NOUN,0.495
academe,NOUN,0.495
fjord,NOUN,0.495
amalgamated,VERB,0.495
flybase,NOUN,0.495
obeying,VERB,0.495
gunners,NOUN,0.495
knockoff,NOUN,0.495
pent,VERB,0.495
mishaps,NOUN,0.495
subsidence,VERB,0.495
plastering,VERB,0.495
promiscuous,ADJ,0.495
fouling,VERB,0.495
hideshow,NOUN,0.495
trailhead,NOUN,0.495
edg,NOUN,0.495
bayshore,NOUN,0.495
dusted,VERB,0.495
inlets,NOUN,0.495
preprints,NOUN,0.495
grs,VERB,0.495
duction,NOUN,0.495
anesthetics,NOUN,0.495
parentage,NOUN,0.495
berhad,ADJ,0.495
savedrop,NOUN,0.495
mutter,VERB,0.495
litters,NOUN,0.495
brothel,NOUN,0.495
magnifiers,NOUN,0.495
shelled,VERB,0.495
outlandish,ADJ,0.495
goldwater,NOUN,0.495
lesbiens,NOUN,0.495
sneezing,VERB,0.495
jumpin,VERB,0.495
payables,NOUN,0.495
victimized,VERB,0.495
tabu,NOUN,0.495
inactivated,VERB,0.495
respirators,NOUN,0.495
ataxia,NOUN,0.495
mssql,NOUN,0.495
storylines,NOUN,0.495
sancho,NOUN,0.495
camaraderie,NOUN,0.496
carpark,NOUN,0.496
internetworking,VERB,0.496
variegated,ADJ,0.496
gawk,VERB,0.496
planing,VERB,0.496
abysmal,ADJ,0.496
avaliable,ADJ,0.496
personnes,NOUN,0.496
buysafe,VERB,0.496
bourse,NOUN,0.496
pleasantville,NOUN,0.496
fabrications,NOUN,0.496
tenacity,NOUN,0.496
partir,VERB,0.496
wtd,VERB,0.496
denture,NOUN,0.496
telesales,NOUN,0.496
fourths,NOUN,0.496
vpc,NOUN,0.496
revolutionized,VERB,0.496
ppr,NOUN,0.496
permanence,NOUN,0.496
protagonists,NOUN,0.496
fjd,ADJ,0.496
boliviano,NOUN,0.496
storyboard,NOUN,0.496
trol,NOUN,0.496
coincident,ADJ,0.496
xfce,NOUN,0.496
axons,NOUN,0.496
immunotherapy,NOUN,0.496
neva,VERB,0.496
minding,VERB,0.496
microcosm,NOUN,0.496
bizarro,ADJ,0.496
enviable,ADJ,0.496
accessions,NOUN,0.496
categorically,ADV,0.496
autoresponder,NOUN,0.496
aad,INTJ,0.496
carpeted,VERB,0.496
welwyn,NOUN,0.496
nzlug,VERB,0.496
catnip,NOUN,0.496
boned,VERB,0.496
eloquently,ADV,0.496
nath,NOUN,0.496
overtaken,VERB,0.496
hock,NOUN,0.496
tomaso,NOUN,0.496
schlampen,NOUN,0.496
subheading,VERB,0.496
scotweb,NOUN,0.496
pillowcases,NOUN,0.496
medlineplus,NOUN,0.496
renews,VERB,0.496
junky,NOUN,0.496
extinguish,VERB,0.496
ballasts,NOUN,0.496
jbuilder,VERB,0.496
lowing,VERB,0.496
cnf,NOUN,0.496
bullied,VERB,0.496
accruing,VERB,0.497
roadmate,VERB,0.497
dirge,NOUN,0.497
interleaved,ADJ,0.497
actuated,VERB,0.497
bluish,ADJ,0.497
pusher,NOUN,0.497
egm,VERB,0.497
tingle,NOUN,0.497
gnostic,ADJ,0.497
coreutils,VERB,0.497
uninstalling,VERB,0.497
heft,NOUN,0.497
ambivalent,ADJ,0.497
startpage,NOUN,0.497
captivated,VERB,0.497
parlors,NOUN,0.497
typist,NOUN,0.497
lamented,VERB,0.497
moisturizers,NOUN,0.497
bruise,VERB,0.497
perfumed,ADJ,0.497
lamination,NOUN,0.497
mof,NOUN,0.497
carpe,VERB,0.497
blackrock,NOUN,0.497
fistful,ADJ,0.497
somethings,NOUN,0.497
staffer,NOUN,0.497
dames,NOUN,0.497
cornucopia,ADJ,0.497
newsfactor,NOUN,0.497
countering,VERB,0.497
worldpay,VERB,0.497
unfettered,ADJ,0.497
lewd,ADJ,0.497
appraise,VERB,0.497
runny,ADJ,0.497
thither,PRON,0.497
rebuke,VERB,0.497
collated,VERB,0.497
occasioned,VERB,0.497
swayed,VERB,0.497
dupe,ADJ,0.497
albumlist,NOUN,0.497
bogs,VERB,0.497
stressors,NOUN,0.497
affording,VERB,0.497
collocation,NOUN,0.497
assuredly,ADV,0.497
vesicle,NOUN,0.497
allusions,NOUN,0.497
stuffers,NOUN,0.497
shadowed,VERB,0.497
lubricated,VERB,0.497
sinha,NOUN,0.497
vce,VERB,0.497
vigilante,NOUN,0.497
gauging,VERB,0.497
constabulary,NOUN,0.497
seamen,NOUN,0.497
cricketer,NOUN,0.497
intelligible,ADJ,0.497
defibrillator,NOUN,0.498
drooling,VERB,0.498
overlaid,VERB,0.498
censors,NOUN,0.498
adversarial,ADJ,0.498
tbn,NOUN,0.498
softwa,NOUN,0.498
demonstrator,NOUN,0.498
voyeurs,NOUN,0.498
edict,NOUN,0.498
hysteresis,NOUN,0.498
boyhood,NOUN,0.498
sustenance,NOUN,0.498
workspaces,NOUN,0.498
campion,NOUN,0.498
mobilisation,NOUN,0.498
shrew,NOUN,0.498
foals,NOUN,0.498
aciphex,NOUN,0.498
sculpt,VERB,0.498
iskin,NOUN,0.498
disrespectful,ADJ,0.498
confounding,VERB,0.498
dispensation,NOUN,0.498
bagpipes,NOUN,0.498
arian,ADJ,0.498
devaluation,NOUN,0.498
beastyality,NOUN,0.498
mineralization,NOUN,0.498
grc,NOUN,0.498
depreciated,VERB,0.498
trafficked,VERB,0.498
diagonally,ADV,0.498
cased,VERB,0.498
laterally,ADV,0.498
dvips,NOUN,0.498
prays,VERB,0.498
wizardry,NOUN,0.498
nonce,NOUN,0.498
fervent,ADJ,0.498
lemme,VERB,0.498
headrest,VERB,0.498
dermatol,NOUN,0.498
elevating,VERB,0.498
chaperone,NOUN,0.498
transboundary,ADJ,0.498
reclassified,VERB,0.498
delusional,ADJ,0.498
loup,NOUN,0.498
pimpin,VERB,0.498
faxpress,VERB,0.498
tinkering,VERB,0.498
unneeded,ADJ,0.498
hussey,NOUN,0.498
likened,VERB,0.498
officeconnect,VERB,0.498
leukocytes,NOUN,0.498
hydride,NOUN,0.498
npp,NOUN,0.498
bericht,NOUN,0.498
kottke,NOUN,0.498
hometwat,VERB,0.498
sketched,VERB,0.498
plage,NOUN,0.498
firmness,NOUN,0.499
kilns,NOUN,0.499
injustices,NOUN,0.499
assemblers,NOUN,0.499
unequivocally,ADV,0.499
selfless,ADJ,0.499
gynecologists,NOUN,0.499
enewsletters,NOUN,0.499
guestbooks,NOUN,0.499
dongs,NOUN,0.499
perspiration,NOUN,0.499
drv,ADJ,0.499
schoolers,NOUN,0.499
kidnappers,NOUN,0.499
gnutella,NOUN,0.499
deutsches,NOUN,0.499
liquidator,NOUN,0.499
mirth,NOUN,0.499
serre,VERB,0.499
evers,VERB,0.499
uniross,NOUN,0.499
stowaway,NOUN,0.499
brainer,NOUN,0.499
pauper,NOUN,0.499
cellog,NOUN,0.499
channeled,VERB,0.499
tastings,NOUN,0.499
aiaa,ADJ,0.499
neurosciences,NOUN,0.499
factorial,ADJ,0.499
librarianship,NOUN,0.499
texmacs,NOUN,0.499
brooms,NOUN,0.499
horus,NOUN,0.499
vocabularies,NOUN,0.499
blasters,NOUN,0.499
livable,ADJ,0.499
ushered,VERB,0.499
tifa,NOUN,0.499
remedied,VERB,0.499
nant,ADJ,0.499
vocations,NOUN,0.499
ramblers,NOUN,0.499
counterproductive,ADJ,0.499
scorched,VERB,0.499
environmentalism,NOUN,0.499
kilts,NOUN,0.499
instep,NOUN,0.499
newsburst,ADV,0.499
septum,NOUN,0.499
animators,NOUN,0.499
signifi,VERB,0.499
neoclassical,ADJ,0.499
mediaeval,ADJ,0.499
piezo,VERB,0.499
escudo,NOUN,0.499
petter,NOUN,0.499
adenine,NOUN,0.499
lysis,NOUN,0.499
pastas,NOUN,0.499
helicase,NOUN,0.499
efinancialcareers,NOUN,0.499
kwd,VERB,0.499
